Date,Open,Close,Ticker
2017-11-09,308.6449890136719,320.8840026855469,ETH
2017-11-10,320.6709899902344,299.25299072265625,ETH
2017-11-11,298.58599853515625,314.6809997558594,ETH
2017-11-12,314.69000244140625,307.9079895019531,ETH
2017-11-13,307.0249938964844,316.71600341796875,ETH
2017-11-14,316.76300048828125,337.6310119628906,ETH
2017-11-15,337.9639892578125,333.35699462890625,ETH
2017-11-16,333.4429931640625,330.92401123046875,ETH
2017-11-17,330.1669921875,332.3940124511719,ETH
2017-11-18,331.9800109863281,347.61199951171875,ETH
2017-11-19,347.4010009765625,354.385986328125,ETH
2017-11-20,354.093994140625,366.7300109863281,ETH
2017-11-21,367.4429931640625,360.4010009765625,ETH
2017-11-22,360.31201171875,380.6520080566406,ETH
2017-11-23,381.4389953613281,410.1659851074219,ETH
2017-11-24,412.5010070800781,474.9110107421875,ETH
2017-11-25,475.6759948730469,466.2760009765625,ETH
2017-11-26,465.9739990234375,471.3299865722656,ETH
2017-11-27,471.531005859375,480.3550109863281,ETH
2017-11-28,480.51800537109375,472.9020080566406,ETH
2017-11-29,473.281005859375,427.52301025390625,ETH
2017-11-30,431.2149963378906,447.114013671875,ETH
2017-12-01,445.2090148925781,466.5400085449219,ETH
2017-12-02,466.85101318359375,463.4490051269531,ETH
2017-12-03,463.7049865722656,465.8529968261719,ETH
2017-12-04,466.0539855957031,470.2040100097656,ETH
2017-12-05,470.29400634765625,463.281005859375,ETH
2017-12-06,462.60400390625,428.5880126953125,ETH
2017-12-07,426.3689880371094,434.4079895019531,ETH
2017-12-08,434.989013671875,456.031005859375,ETH
2017-12-09,457.343994140625,473.50201416015625,ETH
2017-12-10,472.78900146484375,441.72100830078125,ETH
2017-12-11,440.3580017089844,515.135986328125,ETH
2017-12-12,522.2860107421875,651.4310302734375,ETH
2017-12-13,644.906005859375,702.7670288085938,ETH
2017-12-14,700.593994140625,695.8159790039062,ETH
2017-12-15,696.3759765625,684.447998046875,ETH
2017-12-16,686.1920166015625,696.208984375,ETH
2017-12-17,696.2369995117188,719.9749755859375,ETH
2017-12-18,721.7319946289062,794.64501953125,ETH
