Date,Open,Close,Ticker
2021-11-10,106.75,100.7300033569336,RIVN
2021-11-11,114.625,122.98999786376953,RIVN
2021-11-12,128.64500427246094,129.9499969482422,RIVN
2021-11-15,130.8000030517578,149.36000061035156,RIVN
2021-11-16,163.8000030517578,172.00999450683594,RIVN
2021-11-17,160.8800048828125,146.07000732421875,RIVN
2021-11-18,136.80999755859375,123.37999725341797,RIVN
2021-11-19,129.97999572753906,128.60000610351562,RIVN
2021-11-22,123.87999725341797,118.11000061035156,RIVN
2021-11-23,117.83000183105469,119.8499984741211,RIVN
2021-11-24,119.37999725341797,114.8499984741211,RIVN
2021-11-26,111.0,112.12999725341797,RIVN
2021-11-29,115.8499984741211,119.7699966430664,RIVN
2021-11-30,119.9000015258789,119.76000213623047,RIVN
2021-12-01,120.54000091552734,115.69000244140625,RIVN
2021-12-02,114.16999816894531,110.7699966430664,RIVN
2021-12-03,110.48999786376953,104.66999816894531,RIVN
2021-12-06,106.36000061035156,116.77999877929688,RIVN
2021-12-07,119.5199966430664,116.18000030517578,RIVN
2021-12-08,116.22000122070312,122.12000274658203,RIVN
2021-12-09,119.94999694824219,115.4000015258789,RIVN
2021-12-10,115.70999908447266,114.66000366210938,RIVN
2021-12-13,118.13999938964844,118.9000015258789,RIVN
2021-12-14,114.7699966430664,117.13999938964844,RIVN
2021-12-15,115.47000122070312,115.0,RIVN
2021-12-16,116.76000213623047,108.87000274658203,RIVN
2021-12-17,99.91999816894531,97.69999694824219,RIVN
2021-12-20,94.80000305175781,89.9800033569336,RIVN
2021-12-21,92.19000244140625,96.81999969482422,RIVN
2021-12-22,96.38800048828125,96.33999633789062,RIVN
2021-12-23,96.35099792480469,96.83999633789062,RIVN
2021-12-27,96.9000015258789,107.08999633789062,RIVN
2021-12-28,105.04000091552734,102.87000274658203,RIVN
2021-12-29,101.19000244140625,99.33999633789062,RIVN
2021-12-30,98.85199737548828,103.41999816894531,RIVN
2021-12-31,102.44000244140625,103.69000244140625,RIVN
2022-01-03,106.13999938964844,102.72000122070312,RIVN
2022-01-04,102.98999786376953,101.38999938964844,RIVN
2022-01-05,98.31999969482422,90.01000213623047,RIVN
2022-01-06,91.87999725341797,87.33000183105469,RIVN
2022-01-07,87.0199966430664,86.27999877929688,RIVN
2022-01-10,83.5199966430664,81.44000244140625,RIVN
2022-01-11,78.94000244140625,83.55000305175781,RIVN
2022-01-12,84.9000015258789,86.4800033569336,RIVN
2022-01-13,86.94000244140625,80.30999755859375,RIVN
2022-01-14,79.56999969482422,79.94999694824219,RIVN
2022-01-18,77.5250015258789,73.16000366210938,RIVN
2022-01-19,74.81999969482422,69.4000015258789,RIVN
2022-01-20,70.85800170898438,65.0199966430664,RIVN
2022-01-21,63.8650016784668,64.51000213623047,RIVN
2022-01-24,60.11000061035156,63.900001525878906,RIVN
2022-01-25,61.10499954223633,59.61000061035156,RIVN
2022-01-26,62.349998474121094,60.27000045776367,RIVN
2022-01-27,61.33000183105469,53.939998626708984,RIVN
2022-01-28,53.599998474121094,57.119998931884766,RIVN
2022-01-31,58.650001525878906,65.73999786376953,RIVN
2022-02-01,67.27999877929688,69.62000274658203,RIVN
2022-02-02,69.38999938964844,64.31999969482422,RIVN
2022-02-03,60.82699966430664,60.36000061035156,RIVN
2022-02-04,62.064998626708984,60.869998931884766,RIVN
2022-02-07,60.875,58.36000061035156,RIVN
2022-02-08,58.08000183105469,60.95000076293945,RIVN
2022-02-09,61.86000061035156,64.52999877929688,RIVN
2022-02-10,61.45500183105469,64.72000122070312,RIVN
2022-02-11,64.5,58.849998474121094,RIVN
