Date,Ticker,Open,Close
2017-06-30,MA,118.50016834241248,118.1790542602539
2017-07-03,MA,118.95751784361144,117.52710723876953
2017-07-05,MA,118.09250479664799,118.911376953125
2017-07-06,MA,118.28747907346097,117.76107025146484
2017-07-07,MA,118.33621860038521,119.12583923339844
2017-07-10,MA,119.08686432069962,119.64252471923828
2017-07-11,MA,119.72048393110482,121.10476684570312
2017-07-12,MA,121.85540963539924,122.12836456298828
2017-07-13,MA,122.4598113485458,122.31358337402344
2017-07-14,MA,122.40131506102588,123.8148422241211
2017-07-17,MA,124.05855211675114,124.22427368164062
2017-07-18,MA,123.91233336369676,124.51673889160156
2017-07-19,MA,124.51673235829499,124.81892395019531
2017-07-20,MA,125.16987486115437,125.23812103271484
2017-07-21,MA,125.29660075794179,126.01799011230469
2017-07-24,MA,126.13496148540537,126.2616958618164
2017-07-25,MA,126.72962218471635,126.71012115478516
2017-07-26,MA,126.651643166917,127.69473266601562
2017-07-27,MA,128.67929912530315,125.6865234375
2017-07-28,MA,125.71577267787639,124.69218444824219
2017-07-31,MA,124.77991895648988,124.58495330810547
2017-08-01,MA,125.423330744731,126.23245239257812
2017-08-02,MA,126.47615574511167,127.32426452636719
2017-08-03,MA,127.11954013717637,126.62237548828125
2017-08-04,MA,126.94407712591423,126.55414581298828
2017-08-07,MA,126.71987886783302,127.10006713867188
2017-08-08,MA,126.85634413066172,126.5736312866211
2017-08-09,MA,125.84251663626733,126.45667266845703
2017-08-10,MA,125.92049385913658,124.4582290649414
2017-08-11,MA,124.93592041308598,125.31610870361328
2017-08-14,MA,125.97893649161207,127.79214477539062
2017-08-15,MA,128.11388846514373,128.26986694335938
2017-08-16,MA,128.84501237985046,129.03997802734375
2017-08-17,MA,128.83525359120034,127.58745574951172
2017-08-18,MA,127.27552392082819,127.84093475341797
2017-08-21,MA,128.04566515185093,128.62081909179688
2017-08-22,MA,129.1764649587565,130.43402099609375
2017-08-23,MA,129.82966114106284,129.72244262695312
2017-08-24,MA,129.8783550344253,129.6151580810547
2017-08-25,MA,129.9466129490727,129.4104461669922
2017-08-28,MA,129.80038584236203,130.4827880859375
2017-08-29,MA,129.75161759690445,130.47299194335938
2017-08-30,MA,130.56074049506557,130.43402099609375
2017-08-31,MA,130.82397784266772,129.94662475585938
2017-09-01,MA,130.47301959522648,129.88812255859375
2017-09-05,MA,129.49814221459675,129.3226776123047
2017-09-06,MA,129.64438051220804,129.54689025878906
2017-09-07,MA,132.65667567070187,133.09535217285156
2017-09-08,MA,132.79316202332302,133.76800537109375
2017-09-11,MA,135.85415674444792,138.41799926757812
2017-09-12,MA,139.0711259116803,138.837158203125
2017-09-13,MA,138.4472744690259,136.57557678222656
2017-09-14,MA,135.99064448672033,137.9110870361328
2017-09-15,MA,138.7396999143069,138.018310546875
2017-09-18,MA,138.0963032465698,137.84283447265625
2017-09-19,MA,138.35948608813803,138.90541076660156
2017-09-20,MA,138.67144046438895,138.6616973876953
2017-09-21,MA,138.12555630460471,138.15480041503906
2017-09-22,MA,137.94032258428763,138.3205108642578
2017-09-25,MA,138.4959813712554,135.0840301513672
2017-09-26,MA,135.52272570138817,134.88906860351562
2017-09-27,MA,135.3082327686152,136.15634155273438
2017-09-28,MA,135.93214390101542,136.6730194091797
2017-09-29,MA,137.2872008775043,137.64788818359375
2017-10-02,MA,138.33026319517052,138.25228881835938
2017-10-03,MA,138.41801639396454,139.42210388183594
2017-10-04,MA,139.13937149075954,138.51547241210938
2017-10-05,MA,139.18917876441841,140.35104370117188
2017-10-06,MA,140.10694883021802,140.12648010253906
2017-10-09,MA,140.0874187970126,141.1321258544922
2017-10-10,MA,141.35664604191442,142.20606994628906
2017-10-11,MA,142.15727249869505,143.37771606445312
2017-10-12,MA,143.3582236096157,143.27035522460938
2017-10-13,MA,144.0220728674828,143.85609436035156
2017-10-16,MA,144.5395463462976,142.76258850097656
2017-10-17,MA,142.86998196272933,142.47943115234375
2017-10-18,MA,142.38184901241124,142.73333740234375
2017-10-19,MA,141.95223473359823,141.5519256591797
2017-10-20,MA,142.1865936503793,141.9425048828125
2017-10-23,MA,142.54782366223523,142.11822509765625
2017-10-24,MA,142.73331685527944,142.3525390625
2017-10-25,MA,143.03601247289097,142.78216552734375
2017-10-26,MA,143.5241952625409,143.12388610839844
2017-10-27,MA,143.35821260027353,145.0082550048828
2017-10-30,MA,147.72249471173188,145.4280548095703
2017-10-31,MA,147.0684018027424,145.25238037109375
2017-11-01,MA,146.40442546658,145.36949157714844
2017-11-02,MA,144.82270856004703,144.74459838867188
2017-11-03,MA,144.90081245490907,145.75999450683594
2017-11-06,MA,145.68190980469282,146.5410919189453
2017-11-07,MA,146.75592258971932,146.42396545410156
2017-11-08,MA,145.93578793772406,146.42396545410156
2017-11-09,MA,145.7404781383314,145.75999450683594
2017-11-10,MA,145.47687952545712,146.0041046142578
2017-11-13,MA,145.24257105095003,146.1505889892578
2017-11-14,MA,145.7502325479847,146.40438842773438
2017-11-15,MA,145.838125924534,144.82272338867188
2017-11-16,MA,145.47685232693738,146.77540588378906
2017-11-17,MA,145.7990665352165,145.49639892578125
2017-11-20,MA,145.82838310303805,146.02365112304688
2017-11-21,MA,146.4239649273266,148.90390014648438
2017-11-22,MA,148.80623539712988,147.6736602783203
2017-11-24,MA,147.82015188544622,149.12847900390625
2017-11-27,MA,149.45066880412602,149.35302734375
2017-11-28,MA,149.88026026374396,150.544189453125
2017-11-29,MA,150.70039988485274,144.84226989746094
2017-11-30,MA,145.78933758763154,146.91213989257812
2017-12-01,MA,146.84379272794857,146.1505889892578
2017-12-04,MA,146.3751387445993,140.03858947753906
2017-12-05,MA,140.30216927133864,141.6983642578125
2017-12-06,MA,141.63982460553152,143.9342498779297
2017-12-07,MA,144.02212857816022,145.916259765625
2017-12-08,MA,146.86332268999936,146.34585571289062
2017-12-11,MA,146.6680563172473,147.3124542236328
2017-12-12,MA,147.26362349186093,148.89413452148438
2017-12-13,MA,148.89411653936423,148.103271484375
2017-12-14,MA,148.3278577795509,148.33761596679688
2017-12-15,MA,149.04054583106543,149.77281188964844
2017-12-18,MA,150.49536752835718,149.49948120117188
2017-12-19,MA,149.3432384649802,148.09349060058594
2017-12-20,MA,148.90389140610026,147.86895751953125
2017-12-21,MA,147.86894785269612,146.970703125
