Date,Ticker,Open,Close
2017-07-03,AAPL,34.28825185186707,33.96165084838867
2017-07-05,AAPL,34.006615042758796,34.101280212402344
2017-07-06,AAPL,33.84805427376397,33.7794189453125
2017-07-07,AAPL,33.819648586510645,34.122581481933594
2017-07-10,AAPL,34.10601998639837,34.33085250854492
2017-07-11,AAPL,34.25274370248268,34.44207763671875
2017-07-12,AAPL,34.52253588261403,34.49177169799805
2017-07-13,AAPL,34.43497971707684,34.97221374511719
2017-07-14,AAPL,35.01954625160133,35.27277755737305
2017-07-17,AAPL,35.22072018710571,35.395851135253906
2017-07-18,AAPL,35.31064177463721,35.5189094543457
2017-07-19,AAPL,35.6135806424163,35.74138259887695
2017-07-20,AAPL,35.85497837035641,35.5804443359375
2017-07-21,AAPL,35.49761077248907,35.56387710571289
2017-07-24,AAPL,35.637248467685424,35.99461364746094
2017-07-25,AAPL,35.92597802547531,36.14844512939453
2017-07-26,AAPL,36.29281419323249,36.31884765625
2017-07-27,AAPL,36.38748571642124,35.63251876831055
2017-07-28,AAPL,35.47394500219381,35.38164520263672
2017-07-31,AAPL,35.47630887186179,35.19940948486328
2017-08-01,AAPL,35.28697784203448,35.511810302734375
2017-08-02,AAPL,37.6962435903247,37.18977737426758
2017-08-03,AAPL,37.16847602458023,36.81821060180664
2017-08-04,AAPL,36.93655571042526,37.01228713989258
2017-08-07,AAPL,37.170844106826934,37.58501052856445
2017-08-08,AAPL,37.53531648539542,37.885581970214844
2017-08-09,AAPL,37.6915112617838,38.11751174926758
2017-08-10,AAPL,37.991586555765686,36.90340042114258
2017-08-11,AAPL,37.20752115176936,37.416603088378906
2017-08-14,AAPL,37.85377647237591,37.97970199584961
2017-08-15,AAPL,38.17215944951655,38.39550018310547
2017-08-16,AAPL,38.476271913102174,38.241050720214844
2017-08-17,AAPL,38.13888755655973,37.50688171386719
2017-08-18,AAPL,37.50688705123214,37.42135238647461
2017-08-21,AAPL,37.42135253712178,37.35245132446289
2017-08-22,AAPL,37.594799349533176,37.96307373046875
2017-08-23,AAPL,37.794383887277704,38.01059341430664
2017-08-24,AAPL,38.11751220199029,37.84190368652344
2017-08-25,AAPL,37.932193249963035,37.98208999633789
2017-08-28,AAPL,38.04860957821554,38.3646125793457
2017-08-29,AAPL,38.039105063068554,38.706748962402344
2017-08-30,AAPL,38.918208168197914,38.8112907409668
2017-08-31,AAPL,38.88019789452629,38.96573257446289
2017-09-01,AAPL,39.15580465025392,38.97760772705078
2017-09-05,AAPL,38.90633294930605,38.50954818725586
2017-09-06,AAPL,38.659231809511574,38.469154357910156
2017-09-07,AAPL,38.51190988263249,38.31470489501953
2017-09-08,AAPL,38.21967624613538,37.68983840942383
2017-09-11,AAPL,38.134146321299646,38.371742248535156
2017-09-12,AAPL,38.63547751266442,38.21968460083008
2017-09-13,AAPL,37.98444987778659,37.93217849731445
2017-09-14,AAPL,37.77538035346124,37.606685638427734
2017-09-15,AAPL,37.65182815557123,37.986839294433594
2017-09-18,AAPL,38.04147949458697,37.6993408203125
2017-09-19,AAPL,37.8989323570356,37.71360778808594
2017-09-20,AAPL,37.51639757012667,37.081600189208984
2017-09-21,AAPL,37.017442663049856,36.4448356628418
2017-09-22,AAPL,36.005276123012635,36.088436126708984
2017-09-25,AAPL,35.63700837634245,35.77006149291992
2017-09-26,AAPL,36.062306433547995,36.38543701171875
2017-09-27,AAPL,36.54225230624423,36.64441680908203
2017-09-28,AAPL,36.56363865337122,36.418704986572266
2017-09-29,AAPL,36.40207657671313,36.6182861328125
2017-10-02,AAPL,36.65154175715214,36.54462432861328
2017-10-03,AAPL,36.592145091562756,36.70381546020508
2017-10-04,AAPL,36.50185478218478,36.46621322631836
2017-10-05,AAPL,36.6325322523106,36.92002487182617
2017-10-06,AAPL,36.820244025849355,36.898651123046875
2017-10-09,AAPL,37.0198118060467,37.026939392089844
2017-10-10,AAPL,37.07921112531262,37.041194915771484
2017-10-11,AAPL,37.0578345006381,37.195640563964844
2017-10-12,AAPL,37.14812814159758,37.06496810913086
2017-10-13,AAPL,37.23840889548278,37.30018615722656
2017-10-16,AAPL,37.516396732250854,37.986839294433594
2017-10-17,AAPL,37.96307620825499,38.127017974853516
2017-10-18,AAPL,38.115138616113086,37.95832443237305
2017-10-19,AAPL,37.24315722456922,37.06020736694336
2017-10-20,AAPL,37.20990144628659,37.124366760253906
2017-10-23,AAPL,37.276419828852404,37.105350494384766
2017-10-24,AAPL,37.13386490677948,37.32632064819336
2017-10-25,AAPL,37.2811820101966,37.162384033203125
2017-10-26,AAPL,37.35720186162923,37.39997100830078
2017-10-27,AAPL,37.846642744017565,38.74000549316406
2017-10-30,AAPL,38.939594996900134,39.61199188232422
2017-10-31,AAPL,39.89235262479032,40.163211822509766
2017-11-01,AAPL,40.36042447038684,39.65238952636719
2017-11-02,AAPL,39.58347321178917,39.94224166870117
2017-11-03,AAPL,41.34168435801631,40.98529052734375
2017-11-06,AAPL,40.95440722858985,41.40108871459961
2017-11-07,AAPL,41.32030287101029,41.53413772583008
2017-11-08,AAPL,41.49849564177651,41.873897552490234
2017-11-09,AAPL,41.6054259622142,41.78837585449219
2017-11-10,AAPL,41.75499261988117,41.65007400512695
2017-11-13,AAPL,41.37108628991191,41.483158111572266
2017-11-14,AAPL,41.26139385606609,40.85602951049805
2017-11-15,AAPL,40.52935909074035,40.317138671875
2017-11-16,AAPL,40.8178818555589,40.79880905151367
2017-11-17,AAPL,40.7844898119175,40.572269439697266
2017-11-20,AAPL,40.60565339257943,40.531734466552734
2017-11-21,AAPL,40.72249792804087,41.285240173339844
2017-11-22,AAPL,41.33770148091783,41.71922302246094
2017-11-24,AAPL,41.75260306276705,41.72160339355469
2017-11-27,AAPL,41.74068199004043,41.51176834106445
2017-11-28,AAPL,41.561839566426244,41.26854705810547
2017-11-29,AAPL,41.16363746424503,40.41251754760742
2017-11-30,AAPL,40.63903979051924,40.97764205932617
2017-12-01,AAPL,40.52457262056126,40.786869049072266
2017-12-04,AAPL,41.127859633443244,40.48881530761719
2017-12-05,AAPL,40.3123630608582,40.45066452026367
2017-12-06,AAPL,39.94037969476824,40.300437927246094
2017-12-07,AAPL,40.30521801201655,40.37437057495117
2017-12-08,AAPL,40.653350405128855,40.38628387451172
2017-12-11,AAPL,40.34574998626873,41.17317199707031
2017-12-12,AAPL,41.04917343469228,40.941871643066406
2017-12-13,AAPL,41.132635616724954,41.07779312133789
2017-12-14,AAPL,41.10878382203816,41.06586456298828
2017-12-15,AAPL,41.402085962678164,41.483158111572266
2017-12-18,AAPL,41.700148426066974,42.067359924316406
2017-12-19,AAPL,41.73590997453761,41.61906814575195
2017-12-20,AAPL,41.69776002484412,41.573768615722656
2017-12-21,AAPL,41.530842976607275,41.73114013671875
2017-12-22,AAPL,41.6524511870052,41.73114013671875
2017-12-26,AAPL,40.727270625663614,40.672428131103516
2017-12-27,AAPL,40.56035566141591,40.67958068847656
2017-12-28,AAPL,40.77496423665607,40.79404067993164
2017-12-29,AAPL,40.66050790848671,40.3529052734375
2018-01-02,AAPL,40.5746546525707,41.07539749145508
2018-01-03,AAPL,41.13978448738823,41.0682487487793
2018-01-04,AAPL,41.142172288867215,41.25901412963867
2018-01-05,AAPL,41.35677448003287,41.728755950927734
2018-01-08,AAPL,41.57376861572265,41.573768615722656
2018-01-09,AAPL,41.62145954948717,41.569000244140625
2018-01-10,AAPL,41.29000601056309,41.559452056884766
2018-01-11,AAPL,41.63098588066457,41.79551696777344
2018-01-12,AAPL,42.010125227019365,42.227115631103516
2018-01-16,AAPL,42.420259728938916,42.01251220703125
2018-01-17,AAPL,42.00297882946913,42.7064094543457
2018-01-18,AAPL,42.77078607912881,42.74455642700195
2018-01-19,AAPL,42.589557092814466,42.55379104614258
2018-01-22,AAPL,42.27719370016596,42.205657958984375
2018-01-23,AAPL,42.27719786325574,42.2151985168457
2018-01-24,AAPL,42.26526990657999,41.54276657104492
2018-01-25,AAPL,41.61192594248897,40.80119705200195
2018-01-26,AAPL,41.01340631146809,40.89656448364258
2018-01-29,AAPL,40.57464950092464,40.0500602722168
2018-01-30,AAPL,39.470641918697815,39.81401062011719
2018-01-31,AAPL,39.79016695168483,39.92369842529297
2018-02-01,AAPL,39.861694067928994,40.00714874267578
2018-02-02,AAPL,39.5827039201683,38.2712287902832
2018-02-05,AAPL,37.93740297018567,37.31504821777344
2018-02-06,AAPL,36.91922201841887,38.87451171875
2018-02-07,AAPL,38.888814776555336,38.04231643676758
2018-02-08,AAPL,38.221154582108866,36.995521545410156
2018-02-09,AAPL,37.60605576067879,37.448036193847656
2018-02-12,AAPL,37.94842495983678,38.95639419555664
2018-02-13,AAPL,38.774426415957066,39.34664535522461
2018-02-14,AAPL,39.03539907594632,40.07209777832031
2018-02-15,AAPL,40.651498085417025,41.41765213012695
2018-02-16,AAPL,41.26681549433443,41.283573150634766
2018-02-20,AAPL,41.1926018930526,41.144718170166016
2018-02-21,AAPL,41.37933998559437,40.95795822143555
2018-02-22,AAPL,41.132740099042095,41.30033493041992
2018-02-23,AAPL,41.580457353968434,42.01860046386719
2018-02-26,AAPL,42.22211069368178,42.849395751953125
2018-02-27,AAPL,42.880524539519556,42.710533142089844
2018-02-28,AAPL,42.91882665738289,42.6458854675293
2018-03-01,AAPL,42.746444559979054,41.89889144897461
2018-03-02,AAPL,41.37216035623857,42.18859100341797
2018-03-05,AAPL,41.949166786163644,42.33463668823242
2018-03-06,AAPL,42.59561385138205,42.298728942871094
2018-03-07,AAPL,41.884523586303764,41.906070709228516
2018-03-08,AAPL,42.013807149593546,42.363365173339844
2018-03-09,AAPL,42.6075867094516,43.091217041015625
2018-03-12,AAPL,43.165432990729705,43.507808685302734
2018-03-13,AAPL,43.71610651941088,43.08882141113281
2018-03-14,AAPL,43.17262248220608,42.72250747680664
2018-03-15,AAPL,42.73687330916981,42.77278518676758
2018-03-16,AAPL,42.77278176934069,42.6219482421875
2018-03-19,AAPL,42.45435231977066,41.97071838378906
2018-03-20,AAPL,41.95635604858399,41.956356048583984
2018-03-21,AAPL,41.90847104099161,41.00585174560547
2018-03-22,AAPL,40.70177526990027,40.42644119262695
2018-03-23,AAPL,40.31630510453279,39.490299224853516
2018-03-26,AAPL,40.239702486536366,41.364986419677734
2018-03-27,AAPL,41.58285035472275,40.30433654785156
2018-03-28,AAPL,40.043368747372355,39.859012603759766
2018-03-29,AAPL,40.177447573059254,40.170265197753906
2018-04-02,AAPL,39.89731940229305,39.90689468383789
2018-04-03,AAPL,40.136740404705215,40.316307067871094
2018-04-04,AAPL,39.47594280776487,41.08725357055664
2018-04-05,AAPL,41.31948868263754,41.372161865234375
2018-04-06,AAPL,40.93401793615534,40.31391525268555
2018-04-09,AAPL,40.673051404073355,40.71375274658203
2018-04-10,AAPL,41.420048613224886,41.47990417480469
2018-04-11,AAPL,41.23569612626626,41.28597640991211
2018-04-12,AAPL,41.51821593318645,41.6929931640625
2018-04-13,AAPL,41.84621180036868,41.8342399597168
2018-04-16,AAPL,41.906073048987686,42.095218658447266
2018-04-17,AAPL,42.255636437220545,42.674625396728516
2018-04-18,AAPL,42.57166741762699,42.57884979248047
2018-04-19,AAPL,41.60200515902667,41.372161865234375
2018-04-20,AAPL,40.84543317492202,39.67705154418945
2018-04-23,AAPL,39.94280658584746,39.56212615966797
2018-04-24,AAPL,39.66508102578176,39.01145935058594
2018-04-25,AAPL,38.934841473337755,39.18144607543945
2018-04-26,AAPL,39.29398081178617,39.31792449951172
2018-04-27,AAPL,39.26524562776302,38.86301803588867
2018-04-30,AAPL,38.817524562294274,39.56691360473633
2018-05-01,AAPL,39.84225502508743,40.48630142211914
2018-05-02,AAPL,41.95395931537578,42.27478790283203
2018-05-03,AAPL,42.10957953599154,42.35139465332031
