Date,Open,Close,Ticker
2017-07-03,116.42470475340517,116.52114868164062,JNJ
2017-07-05,116.59128883360273,117.16995239257812,JNJ
2017-07-06,117.1436821772952,116.18801879882812,JNJ
2017-07-07,116.52993789697022,116.20552825927734,JNJ
2017-07-10,116.38089173167556,115.3375473022461,JNJ
2017-07-11,115.23234056700235,115.05699157714844,JNJ
2017-07-12,115.76713726496459,115.93372344970703,JNJ
2017-07-13,115.81976363732393,115.60933685302734,JNJ
2017-07-14,115.73208030219305,116.25814056396484,JNJ
2017-07-17,116.3545975605317,115.86360168457031,JNJ
2017-07-18,115.39890503787964,117.88890838623047,JNJ
2017-07-19,118.22207625927813,118.5464859008789,JNJ
2017-07-20,119.00238927162215,119.73887634277344,JNJ
2017-07-21,118.65168655362439,118.63414764404297,JNJ
2017-07-24,118.35361352682288,116.61762237548828,JNJ
2017-07-25,117.25766310817417,115.62689208984375,JNJ
2017-07-26,115.43396649577105,114.81146240234375,JNJ
2017-07-27,114.7238301108302,114.70629119873047,JNJ
2017-07-28,114.97806648827256,115.60057067871094,JNJ
2017-07-31,115.85483614685064,116.36335754394531,JNJ
2017-08-01,116.75789338635995,116.17922973632812,JNJ
2017-08-02,115.80223322170399,115.87237548828125,JNJ
2017-08-03,115.65316141609873,116.91569519042969,JNJ
2017-08-04,117.25765847762219,116.76666259765625,JNJ
2017-08-07,116.68776517582033,116.48611450195312,JNJ
2017-08-08,116.17046931820659,115.96881866455078,JNJ
2017-08-09,116.44224901825984,116.81048583984375,JNJ
2017-08-10,116.64391118205795,116.68775177001953,JNJ
2017-08-11,117.16996147037162,116.69651794433594,JNJ
2017-08-14,117.66095297634564,117.0296859741211,JNJ
2017-08-15,117.3541016948043,116.94202423095703,JNJ
2017-08-16,117.55572328061757,117.63462829589844,JNJ
2017-08-17,117.64340176287295,116.6438980102539,JNJ
2017-08-18,116.31951115858492,116.2844467163086,JNJ
2017-08-21,115.97755920195684,117.00336456298828,JNJ
2017-08-22,116.8455692806032,118.09932708740234,JNJ
2017-08-23,117.86258592656293,116.43347930908203,JNJ
2017-08-24,116.4510240228556,116.51239013671875,JNJ
2017-08-25,116.38892105298557,116.18597412109375,JNJ
2017-08-28,116.18593253277422,116.23888397216797,JNJ
2017-08-29,116.08888554335911,116.65357971191406,JNJ
2017-08-30,116.46829357223983,115.6477279663086,JNJ
2017-08-31,115.93003865570155,116.79472351074219,JNJ
2017-09-01,116.99770776314905,115.61243438720703,JNJ
2017-09-05,115.33888557143746,114.61536407470703,JNJ
2017-09-06,115.18006137266764,115.29476928710938,JNJ
2017-09-07,115.46243263409676,116.63594055175781,JNJ
2017-09-08,116.46828430650153,115.56829833984375,JNJ
2017-09-11,115.912389047156,117.53589630126953,JNJ
2017-09-12,118.08294680856251,117.0241470336914,JNJ
2017-09-13,117.05944844299405,116.8653335571289,JNJ
2017-09-14,116.59180342274621,118.39176177978516,JNJ
2017-09-15,118.9300110179685,118.63002014160156,JNJ
2017-09-18,118.62117173385407,119.45056915283203,JNJ
2017-09-19,119.13297615632476,119.30944061279297,JNJ
2017-09-20,117.57121538911058,117.54474639892578,JNJ
2017-09-21,117.62412935554403,116.24768829345703,JNJ
2017-09-22,116.45948335658842,115.9300765991211,JNJ
2017-09-25,116.00063470594282,115.73593139648438,JNJ
2017-09-26,116.02711045340067,115.53300476074219,JNJ
2017-09-27,115.58594390927942,114.48302459716797,JNJ
2017-09-28,114.62421459861221,114.2359848022461,JNJ
2017-09-29,114.33303506088575,114.71243286132812,JNJ
2017-10-02,114.84477881584408,115.7800521850586,JNJ
2017-10-03,116.15947964093951,116.5565414428711,JNJ
2017-10-04,116.82120608833355,117.25355529785156,JNJ
2017-10-05,117.25354620933493,117.51824951171875,JNJ
2017-10-06,117.35063149532238,117.54474639892578,JNJ
2017-10-09,117.93295413586804,117.7476577758789,JNJ
2017-10-10,117.84473113611826,118.14472198486328,JNJ
2017-10-11,119.00939732668671,120.57112121582031,JNJ
2017-10-12,120.29762358050012,120.72997283935547,JNJ
2017-10-13,120.5270383062186,120.37702941894531,JNJ
2017-10-16,120.3946879839046,120.103515625,JNJ
2017-10-17,121.47113171613191,124.22401428222656,JNJ
2017-10-18,124.22398002822615,124.12692260742188,JNJ
2017-10-19,124.15344038805831,125.32693481445312,JNJ
2017-10-20,125.62691712401146,125.6445541381836,JNJ
2017-10-23,125.40633714580557,126.72100830078125,JNJ
2017-10-24,126.50926763216748,124.9739990234375,JNJ
2017-10-25,124.55049109550943,125.60929107666016,JNJ
2017-10-26,125.74161739942772,125.12398529052734,JNJ
2017-10-27,124.40934387206465,125.09756469726562,JNJ
2017-10-30,124.47987848807577,123.5269546508789,JNJ
2017-10-31,123.54461095526388,123.00638580322266,JNJ
2017-11-01,123.37693244929224,123.50927734375,JNJ
2017-11-02,123.62402972542772,123.46520233154297,JNJ
2017-11-03,123.28872665065839,123.59754943847656,JNJ
2017-11-06,123.53578467381747,123.31520080566406,JNJ
2017-11-07,123.59754984694632,123.32402801513672,JNJ
2017-11-08,123.26225028598581,124.69164276123047,JNJ
2017-11-09,124.28576348447791,123.83577728271484,JNJ
2017-11-10,123.64167823825021,123.13874053955078,JNJ
2017-11-13,122.65344920120387,123.31520080566406,JNJ
2017-11-14,123.14757667838789,123.07698822021484,JNJ
2017-11-15,122.84757410437643,122.73287963867188,JNJ
2017-11-16,123.01522500604413,122.52993774414062,JNJ
2017-11-17,122.02700957173457,121.7623062133789,JNJ
2017-11-20,121.89463825448101,121.70052337646484,JNJ
2017-11-21,122.15934381773529,122.06228637695312,JNJ
2017-11-22,122.02697814690585,121.13581085205078,JNJ
2017-11-24,121.32113190345248,121.7711181640625,JNJ
2017-11-27,122.07294931222518,122.59672546386719,JNJ
2017-11-28,122.77424370648323,124.30115509033203,JNJ
2017-11-29,124.47876047238866,124.11478424072266,JNJ
2017-11-30,124.33666691013637,123.6886215209961,JNJ
2017-12-01,123.90166252867292,124.265625,JNJ
2017-12-04,124.83384704597717,123.40458679199219,JNJ
2017-12-05,124.09698756673562,123.99046325683594,JNJ
2017-12-06,125.02914551278795,125.22444915771484,JNJ
2017-12-07,124.29228210449217,124.29228210449219,JNJ
2017-12-08,124.28342732012504,124.80718994140625,JNJ
2017-12-11,125.08242420599272,125.29548645019531,JNJ
2017-12-12,126.59151458740234,126.59151458740234,JNJ
2017-12-13,126.50275860091566,126.8489761352539,JNJ
2017-12-14,127.40828028102197,125.74819946289062,JNJ
2017-12-15,126.48501491969796,126.46726989746094,JNJ
2017-12-18,126.55603184750069,125.88135528564453,JNJ
2017-12-19,125.96129166763933,125.86363983154297,JNJ
2017-12-20,126.2897063761163,125.31320190429688,JNJ
2017-12-21,125.6949496989058,125.22444915771484,JNJ
2017-12-22,125.17116807493576,124.38995361328125,JNJ
2017-12-26,124.6917766496031,124.3633041381836,JNJ
2017-12-27,124.65625978575699,124.7894287109375,JNJ
2017-12-28,124.90482333347357,124.7805404663086,JNJ
2017-12-29,125.15340464733866,124.03485870361328,JNJ
2018-01-02,123.98157288868966,123.59983825683594,JNJ
2018-01-03,123.71525681263492,124.7805404663086,JNJ
2018-01-04,124.68288057494507,124.77165985107422,JNJ
2018-01-05,124.89593267884484,125.80142974853516,JNJ
2018-01-08,125.7925701566896,125.96124267578125,JNJ
2018-01-09,126.38735501141022,127.95865631103516,JNJ
2018-01-10,127.43489824363881,127.80774688720703,JNJ
2018-01-11,127.94980820457145,128.53570556640625,JNJ
2018-01-12,128.71327085313186,129.39682006835938,JNJ
2018-01-16,129.9827142914052,130.37332153320312,JNJ
2018-01-17,131.2432683422729,130.4798126220703,JNJ
2018-01-18,130.43544721798105,130.42657470703125,JNJ
2018-01-19,130.9059484735831,130.81716918945312,JNJ
2018-01-22,130.50646395191302,131.50961303710938,JNJ
2018-01-23,130.46210156433182,125.90799713134766,JNJ
2018-01-24,127.39051556273964,126.12105560302734,JNJ
2018-01-25,126.33406759598296,128.18943786621094,JNJ
2018-01-26,128.2782508869112,129.01507568359375,JNJ
2018-01-29,128.5889822675112,127.5503158569336,JNJ
2018-01-30,127.30175879688997,126.4406509399414,JNJ
2018-01-31,126.56492055743635,122.67662048339844,JNJ
2018-02-01,122.09068123275883,124.30115509033203,JNJ
2018-02-02,123.41347270049657,122.22389221191406,JNJ
2018-02-05,121.24736348395533,115.75225830078125,JNJ
2018-02-06,115.41491046807356,117.03060150146484,JNJ
2018-02-07,117.0838413065406,116.6666030883789,JNJ
2018-02-08,116.21388132124498,112.17466735839844,JNJ
2018-02-09,113.20442822979282,114.98878479003906,JNJ
2018-02-12,115.40603581311585,115.6457290649414,JNJ
2018-02-13,114.70473272499771,115.37053680419922,JNJ
2018-02-14,114.90891438051685,115.11309051513672,JNJ
2018-02-15,115.494819720498,116.49795532226562,JNJ
2018-02-16,116.25824886267289,118.20238494873047,JNJ
2018-02-20,117.95382190332147,116.1783447265625,JNJ
2018-02-21,116.11623596484263,115.3261489868164,JNJ
2018-02-22,115.49482152355553,115.3261489868164,JNJ
2018-02-23,115.4859218272193,117.19926452636719,JNJ
2018-02-26,117.67277475899726,117.9944076538086,JNJ
2018-02-27,118.11950304060963,117.63704681396484,JNJ
2018-02-28,117.88719799246554,116.0378189086914,JNJ
2018-03-01,115.34988636932609,113.71492004394531,JNJ
2018-03-02,113.38435562912017,115.0907974243164,JNJ
2018-03-05,114.92103685309499,115.9573974609375,JNJ
2018-03-06,116.14501787808344,114.55472564697266,JNJ
2018-03-07,113.89362196102384,115.287353515625,JNJ
2018-03-08,115.54643194809387,117.9854736328125,JNJ
